PID,비표_ID,C_Q1,C_Q1_1,C_Q1_2,C_Q2,C_Q3_1,C_Q3_2,C_Q3_3,C_Q3_4,C_Q3_5,C_Q3_6,C_Q4_1,C_Q4_2,C_Q4_3,C_Q4_4,C_Q4_5,C_Q4_6,C_Q4_7,C_Q4_8,C_Q5,C_Q6_1,C_Q6_2,C_Q6_3,C_Q6_4,C_Q6_5,C_Q6_6,C_Q6_7,C_Q6_8,C_Q6_9,C_Q6_10,C_Q7_1,C_Q7_2,C_Q8,C_Q9,C_Q10,C_Q11,C_Q12,C_Q13,C_Q14,C_Q15,C_DQ1,C_DQ2,C_DQ3,C_DQ4,C_DQ5,C_DQ6,D_Q1,D_Q1_1,D_Q1_2,D_Q2,D_Q3_1,D_Q3_2,D_Q3_3,D_Q3_4,D_Q3_5,D_Q3_6,D_Q4_1,D_Q4_2,D_Q4_3,D_Q4_4,D_Q4_5,D_Q4_6,D_Q4_7,D_Q4_8,D_Q5_1,D_Q5_2,D_Q5_3,D_Q5_4,D_Q5_5,D_Q5_6,D_Q5_7,D_Q5_8,D_Q5_9,D_Q5_10,D_Q6_1,D_Q6_2,D_Q7,D_Q8,D_Q9_M1,D_Q9_M2,D_Q9_1,D_Q10_M1,D_Q10_M2,D_Q10_1,D_Q11,D_Q12,D_Q13,D_Q14,D_Q15,D_Q16,D_Q17,D_Q18,D_Q19_1,D_Q19_2,D_Q19_3,D_Q19_4,D_Q19_5,D_Q19_6,D_Q19_7,D_Q19_8,D_Q20_1,D_Q20_2,D_Q20_3,D_Q20_4,D_Q20_5,D_Q20_6,D_Q20_7,D_Q20_8,D_Q20_9,D_Q20_10,D_Q20_11,D_Q20_12,D_Q20_13,D_Q20_14,D_Q21_1,D_Q21_2,D_Q21_3,D_Q21_4,D_Q21_5,D_Q22_1,D_Q22_2,D_Q22_3,D_Q22_4,D_Q22_5,D_Q22_6,D_Q23,D_Q23_1,WT4
1103033,381,2,,3.0,1,1,2,2,2,3,2,1,1,1,1,1,1,1,2,1,6,2,3,5,7,3,4,3,5,3,3,2,3,1,2,1,4,1,4,3,3,9,2,5,8,3,3,,,1,2,1,1,3,3,2,2,3,4,5,2,2,4,5,4,3,4,7,5,3,2,4,2,2,4,3,2,2,1,2.0,탈원전은 지양하고 원전 비중을 다시 감축시킬 필요가 있음(20~25%) 나머지 감축된 발전량만큼은 재생에너지 및  에너지관리기능 강화 (smart 수소반응 분산 peak-cut),2,4.0,"8차 전력수급- 수요 예측후 잠정중단후 향후 재개도 가능하다면 그렇게. 건설과정에 시민단체 의견 반영(모니터링, 자료 제공, 감시기능 강화 등)",3,1,2,1,4,1,4,3,3,6,3,2,1,1,2,2,5,4,3,2,4,2,2,3,4,2,4,2,1,3,3,2,3,2,2,1,2,2,3,2,2,3,공론화취지는 좋으나 운영방식이 미흡함 개선을 통해 향후 보완된 공론화 기대 1.분임토의시 의견교환 자유토론필요 2.전문가패널->이해관계자배제 (원전운영사 환경단체 애널리스트 이익집단(협회)) 충분히 배제가능 3.공론화 본과정 진행 전 전문가패널간 토론을 통해 공론화과정에서 주제토론에 대한 이슈범위를 좁혀서 참여단 판단이 가능하게끔(금번 토론은 이슈범위가 포괄적이라 건설재개/중단과 무관한 내용도 많았고 정확한 판단이 불가함),1.02
1103048,488,2,,2.0,2,1,1,2,2,2,1,2,2,2,3,4,1,1,3,1,4,4,4,3,3,2,1,3,4,3,3,2,3,1,2,1,4,3,4,3,2,3,3,2,5,1,2,,2.0,2,1,1,1,1,1,1,2,1,2,4,4,4,2,3,2,2,3,2,5,2,4,5,6,4,3,1,2,2,1,3.0,원전수출 및 원자력 기술력은 우리나리의 소중한 재산이므로 원자력 기술이 사장되지 않도록 충분한 지원이 있어야 한다.,3,4.0,원전의 안전기준을 강화하고 원 전 근처 주민들에게 충분한 보상이 있어야 한다. 원전 외 다른 전력공급도 균형 있게 발전시켜야 할 때이다.,3,1,2,2,2,3,4,3,3,3,2,3,2,1,3,2,3,3,1,1,1,2,2,2,2,1,1,4,4,1,3,3,1,2,1,1,1,1,1,1,1,1,"원자력 및 신재생에너지에 대하 여 새로운 사실들을 많이 알았고 공기, 물처럼 전기도 너무나도 소중한 에너지인데 소중함을 잊고 살았던 것 같고 공론화를 거치면서 우리나라 시민의식이 상당히 높은 수 준인 것을 체감했습니다.",1.02
1103064,6,2,,2.0,2,1,1,2,6,2,1,5,4,3,3,5,1,1,1,1,6,4,7,3,7,6,4,2,4,1,5,3,3,4,2,5,2,1,3,3,3,7,2,5,3,1,2,,2.0,1,1,1,2,4,3,1,3,2,4,4,6,6,2,2,5,3,6,2,5,4,6,2,3,1,3,2,2,1,1,2.0,한수원은 사업 영속성을 위해 신재생에너지 사업을 시작해야 한다,4,3.0,전력 수급계획 수립시 신재생 에너지 비중을 확대,3,1,2,5,4,3,3,3,3,3,6,2,3,2,2,2,2,2,1,1,1,3,1,7,2,1,2,6,7,2,3,3,3,3,2,2,1,2,1,1,1,1,한가지 이슈에 대해 학습하고 다양한 의견을 듣고 다른 의견을 지닌 일반인과 만날수 있어서,0.98
1104011,223,2,,2.0,2,1,1,2,2,2,2,2,1,2,2,2,1,1,1,1,5,3,5,3,7,3,6,1,7,2,4,3,3,1,2,2,2,4,4,3,3,6,2,5,6,3,2,,2.0,2,1,1,2,2,2,2,2,2,3,4,4,5,2,2,7,3,5,3,7,2,5,1,4,3,6,2,2,2,2,3.0,원자력 발전소의 supply chain이 무너지지 않도록 지속적인 지원/관리 필요,3,1.0,국민들의 심리적 불안감 해소를 위해 투명한 운영이 필요(너무 많은 거짓뉴스에 대한 의혹 해소),3,1,2,2,4,4,4,3,3,6,6,2,2,2,2,2,3,3,3,2,4,2,2,2,2,1,2,3,3,2,2,2,3,3,2,1,1,1,2,3,1,3,저는 공론화 위원회를 믿습니다. 다만..시민참여단분들 중 일부가 중단측 시민단체 패널에 줄서서 사인받는 모습을 봤습니다..의심을 했었지만 확인 할수가 없었네요.,1.29
1104012,243,2,,2.0,1,2,2,2,2,2,2,2,2,3,2,2,1,1,4,1,3,6,5,2,4,6,4,3,2,5,4,4,3,4,5,5,2,3,3,3,3,5,3,5,4,5,3,,,1,2,2,2,1,2,2,3,6,7,9,4,4,4,6,3,5,3,5,3,5,4,4,3,5,4,5,1,2,1,3.0,,2,1.0,유럽형 원전(이중격납)으로 업그레이드,3,1,2,2,2,3,3,3,4,4,4,3,4,3,3,3,6,6,2,2,2,2,2,2,2,2,3,4,3,2,3,3,3,3,3,2,2,2,2,2,2,3,"공론화자료집의 찬반측 주장을  점검하고 잘못된 혹은 과장된 내용을 수정한 뒤 시민에게 배포하는 것이 옳다고  생각한다 찬반 모두 공론화에서 본인들에게 유리한 말만 한다 전문가가 아닌 일반인들은  이를 걸러들어야 하는 수고로움이 있고 찬,반측 어느 한쪽으로 반론을 제기하지 않는  이상 잘못된 정보를 사실로 받아들일 우려가 있다 즉 시민참여단이 잘못된 결정을   내린다면 그것은 이러한 자료집과 이러닝수업,과장된 정보를 제공한 패널들의 잘못일 것이다",1.17
1104017,216,1,2.0,,1,1,2,2,2,2,2,3,2,2,5,3,1,1,3,1,3,4,3,6,2,6,3,5,3,3,2,3,3,1,2,5,4,3,4,3,3,5,2,6,7,5,1,1.0,,1,1,2,2,2,2,2,2,3,3,3,4,4,3,3,2,4,2,5,1,4,3,3,2,3,1,3,1,1,1,3.0,기술 및 자원을 원전해체기술 개발에도 투자를 해야한다고 생각합니다.,1,4.0,,3,1,2,2,4,3,4,3,4,4,4,4,4,3,3,3,4,4,3,1,3,1,2,2,2,2,4,4,4,2,4,1,3,1,1,1,2,3,2,1,1,2,"과정과 포맷은 숙의민주주의의  실현으로 굉장히 만족합니다. 다만 내용면에서 양측의 주장이 매우 상이하여 비전문가의 입장에서 판단하기가 쉽지 않았습니다. 객관적 인사가 양측의 주장이 상이한 이유, 근거 및 배경을 설명해 주었더라면 하는 아쉬움이 남습니다.",0.86
1104022,459,1,2.0,,1,1,1,3,3,1,1,5,5,1,3,5,3,2,3,4,4,6,2,7,2,7,3,6,2,7,1,7,3,4,5,2,4,2,3,3,3,3,1,5,1,5,1,2.0,,1,1,1,1,2,2,1,2,5,5,1,5,6,3,2,4,6,2,6,2,5,2,5,2,2,2,4,1,2,4,3.0,신재생에너지의 원활한 생산유통을 위한 정부의 정책,2,4.0,"핵마피아 처벌, 원자력 건설과 운영에 있어서의 비리를 바로 잡고 원전 피해주민에게(암환자) 충분한 보상.",3,4,2,5,4,1,3,3,3,3,5,3,3,4,2,3,2,2,2,2,2,4,4,4,2,2,2,2,4,2,3,2,3,2,3,2,2,3,2,2,2,3,질문의 답변을 듣는 시간이 2~1분밖에 없어서 충분히 듣지 못해서 답답했다. 전문가와 직접적인 대화를 했으면 좋겠다고 생각했다. 더욱 많은 참가자들과 대화가 부족해서 아쉽다,0.86
1104023,109,1,1.0,,1,1,3,3,3,4,4,2,3,3,3,3,2,2,3,1,3,4,3,5,2,5,2,4,4,5,3,4,3,4,2,2,2,3,3,3,3,7,3,6,4,5,1,4.0,,1,2,3,4,3,4,2,4,3,5,4,5,4,4,4,3,5,3,5,2,4,2,4,4,4,3,4,1,2,1,3.0,,2,4.0,5.6호기는 이미 재원이 들어간 사업이므로 그대로 건설한다고 하더라도 이후의 원전건설은 중단해야한다고 생각한다. 원전을 장기적으로 줄여나가야 한다,3,4,2,1,2,3,3,2,6,4,3,3,4,3,3,3,4,4,3,2,3,3,3,4,3,2,4,4,4,3,3,3,4,4,4,2,2,2,2,2,1,3,중단과 재개측 양측의 자료에 대한 사실성에 대해서 서로간에 팩트를 체크하는 시간이나 양측 자료에 대해 반박할수있는 시간이 거의 주어지지 않아서 아쉬웠고 질의응답시 양측의 대답을 모두 듣고 싶을때가 있었는데 공통질문 항목이 없어서 아쉬웠다,1.17
1104034,287,1,1.0,,1,1,1,1,1,3,1,5,2,2,3,3,1,1,1,1,1,7,1,7,1,7,1,7,1,7,1,6,3,1,2,2,4,1,4,3,3,4,2,5,3,5,1,1.0,,1,1,1,1,1,4,1,2,5,5,1,4,2,6,1,1,7,1,7,1,5,1,7,1,7,1,7,1,2,1,3.0,지역주민들에 대한 보상및 이주 대책. 신재생E 확대와 관련된 법에 대한 정비등 필요한 조치에 대한 실행및 공론화. 전력수급 안전성등 국민들의 우려 부분에 대한 정부의 적극적인 홍보및 교육,2,4.0,"신고리 5,6호기 결정과정부터 공사 개시까지 그리고 안전과 관련된 모든 자료들을 투명하게 공개할것. 그 과정에서 잘못된 점에 대한 비판,수렴과정 있어야 하고 해명및 대책이 있어야함. 신재생E 확대와 관련해 필요한 법에 대한 정비등 필요한 조치에 대한 공론화. 원전안전과 직결되는 원전비리등에 대한 공론화등",3,1,2,2,4,1,4,3,2,7,3,1,1,2,3,3,1,1,1,1,4,2,2,2,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,"공론화 과정을 시도한것 자체에 큰 의미를 부여합니다. 많은 분들이 중요한 문제에 대해 깊이 생각하고 결정하는 경험이 민주주의 발전에 큰 도움이 되었으리라 생각합니다. 아쉬운 좀은 좀더 깊은 숙의를 위한 기간등 시스템의 정비, 그리고 시민대표단 선발을 좀더 까다롭게 해서 '다수결' 이상의 의미를 가질수있는 방법은 없을지 고민이 됩니다. 전문가들, 패널들의 토론에도 정보의 투명성에 대한 불신, 이들에게도 경청과 숙의가(특히 재개측) 필요한듯 합니다",0.86
1104041,75,3,,,1,2,2,2,2,2,1,3,1,1,1,5,2,1,4,2,5,3,4,4,3,2,4,3,4,5,3,4,3,1,2,2,2,3,2,3,3,5,2,5,5,5,1,3.0,,2,4,2,3,3,2,2,3,3,4,3,4,4,2,3,5,3,3,5,1,3,3,3,3,3,2,1,1,1,3,2.0,건설을 중단한경우 신재생에너지 사업에 투자를 해서 눈에 띄는 성과를 보여야 할것이다. 그리고 우리나라의 원자력기술력유지를 위해서 투자도 꾸준히 해야 합니다,1,4.0,건설을 재개한다고하더라도 앞으로  탈원전을 지향해야 하기 때문에 많은 투자가 필요하다고 본다,3,1,2,1,2,3,3,3,3,3,1,2,2,1,1,1,3,4,2,1,1,2,3,3,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,사회적 이슈가 되는 일에 시민으로써 한마디할수 있게 기회를 주셔서 너무 감사합니다,0.86
1104059,130,3,,,1,1,1,2,2,2,2,3,3,2,3,4,1,1,2,1,4,5,3,5,5,3,4,3,5,2,3,3,3,1,2,2,4,3,3,3,3,3,2,5,3,1,2,,1.0,1,1,1,2,2,1,1,4,3,3,3,5,5,3,3,4,3,3,5,6,4,6,2,5,2,4,2,2,2,1,3.0,원전건설 중단으로 오는 전력손실을 LNG 가스로 대체한다고 들었는데 가게 경제에 부담이 되지 않도록 상승하는 전기세에 대한 정부보조가 필요할것 같습니다,1,3.0,기존 원전과 더불어 새로운 원전에 대한 기준을 강화함과 동시에 원전 노동자에 대한 전문성(현재는 비정규직이라고 들음)이 보장되어야 한다고 생각합니다. 그래야 더 안전하게 관리될수있을것 같습니다,3,1,2,2,4,1,3,3,4,3,3,4,4,3,3,3,4,4,2,2,3,3,3,7,4,3,3,4,5,3,3,3,3,3,3,3,1,2,1,2,2,2,평소에는 쓱 지나가면서 넘겼을 국가정책의 문제를 심도있게 토론하면서 에너지 정책에 대해서 많은걸 배웠고 국가정책에 대해 관심이 생겼습니다. 이런 공론화과정을 통해서 저와 같은 분들이 많이 생겼을것 같습니다. 앞으로 중요한 국가정책의 결정에 이런 시민참여의 기회가 많이 주어진다면 더 많은 국민들이 정치나 사회에 더 많은 관심을 가지고 지켜보는 계기가 되고 그럼 더 살기좋은 나라가 될거라 생각합니다,1.17
1104067,87,1,2.0,,1,1,3,3,4,3,1,2,2,1,3,3,2,2,2,1,1,7,3,6,1,7,3,5,1,6,1,6,3,4,2,4,4,1,4,3,3,6,1,8,3,5,1,2.0,,1,1,2,2,3,2,1,4,5,5,3,4,4,5,2,1,7,2,6,1,7,2,5,2,6,1,6,1,1,1,2.0,"국민의 선택에 정치권이 따라 주시고, 정부와 힘을 합쳐 다른 관련자, 주민 등을 잘 이해시키고, 나머지 남은 해결해야 할 문제들을 해결하는데 힘써주세요",2,1.0,"정치권에서는 국민의 뜻에 따라 주시고, 더 이상 이문제를 가지고 분란을 일으키지 말기를 바랍니다",3,1,2,2,4,3,4,3,5,7,7,1,1,3,3,3,1,1,1,1,1,1,1,1,1,1,4,5,4,1,1,1,1,1,3,1,2,2,3,1,1,1,"정부가 국민의 의견을 듣고 그것을 반영하겠다는 뜻이 민주주의적 과정이라 생각됩니다. 이런 공론화 과정이 토론문화가 활발하지 않은 우리사회에 필요한 시도이고, 의미있는 시도 같습니다. 스위스처럼 수많은 안건을 국민에게 직접 묻는 '국민투표'룰 자주할수는 없지만, 민주주의 발전에 도움이 될듯합니다. 오히려 혼란스럽다는 분도 계시지만 '익숙치않음'이 원인이지  '공론화'가 문제는 아닌듯합니다. 이일은 지금 우리보다는 미래세대가 평가할것이라 봅니다",0.86
1104071,237,3,,,1,1,2,2,2,2,1,3,3,3,4,3,4,1,4,4,3,6,4,5,3,5,3,4,4,3,3,3,3,1,2,4,4,1,3,3,3,7,2,6,5,2,1,1.0,,1,1,1,2,2,2,1,3,4,5,3,4,3,3,3,3,6,4,4,1,4,2,5,4,3,2,3,1,2,1,4.0,"미래에 전력공급이 안정적으로  공급될수있도록, 건설중단으로 전기요금이 큰 폭으로 상승되지 않도록 최대한 미리 대체 에너지 개발이나 방안을 모색해야 한다고 본다. 또한 고준위핵폐기물도 미래까지 위험없이 안전하게 보관될수있도록 방법을 모색해야 한다",1,4.0,재개되더라도 앞으로를 위해 재생에너지 개발에 현재보다도 꾸준히 더 열심히 개발해야하겠다. 그리하여 조금씩 원전을 앞으로 줄여나갈수있도록 점차 노력을 해야할것 같다,3,1,2,4,4,3,4,3,3,4,5,3,3,3,3,3,3,4,1,1,3,5,3,4,4,5,4,4,4,4,3,2,2,2,2,2,2,3,2,2,2,2,먼저 준비하시느라 수고와  고생이 많으셨습니다. 전체적으로 잘 진행되었으나 한가지 아쉬운점이 Q&A를 할때(분임토론후) 전문가에게 답변을 듣는 시간이 2분정도 되었었는데(프로그램 진행상 너무 많은 시간의 할애를 할수없다는 점은 공감하나) 차라리 질문의 수를 몇개 줄이더라도 2분보다는 한 3분~4분정도로 룰을 정하면 더 자세하게 또 끊기지 않고 확실히 듣게 되어 결정에 더 도움이 될수있을것 같았다,1.17
1104330,127,1,1.0,,1,1,4,5,5,5,1,3,3,3,1,5,1,1,1,2,1,7,1,7,1,7,1,7,1,7,2,6,3,1,2,2,4,3,4,3,3,7,2,3,6,1,1,1.0,,1,1,4,4,4,5,1,4,6,7,2,5,4,2,6,1,7,1,7,1,7,1,7,1,7,1,6,1,2,1,4.0,"건설 지역 주민들을 위한 대책( 보상,이주,경제적으로 살아갈수 있는 방안 마련). 신재생에너지에 대한 정부의 지원과 투자",1,4.0,"외주화, 비정규직화 되어있는 원전근로자의 직접 고용과 안전을 담보할수 있는 충분한 인원 확보",3,1,2,2,4,3,4,3,5,5,6,2,2,2,2,2,4,4,3,2,2,3,3,5,3,1,1,2,5,1,2,2,2,2,2,1,1,2,1,2,1,1,대규모의 인원이 모여서 질서 정연하게 과정이 이루어지는것을 보면서 공론화가 민주적 의사결정의 한 방법이 될수 있겠다라는 생각이 들었다. 나와 생각이 다른 사람들의 이야기를 들으면서 서로 상호 학습을 통해 새로운 배움을 얻을수 있었고 분임토의시에도 서로의 의견을 존중하면서 의견 교환이 이루어져서 만족스러웠다,0.86
1105003,364,3,,,2,1,2,2,1,3,2,3,2,1,2,5,3,2,3,1,4,3,5,4,4,4,5,3,5,3,3,2,3,1,2,2,4,1,4,3,3,6,4,5,5,2,2,,2.0,2,1,2,1,2,2,1,2,3,3,4,4,3,2,4,3,2,4,3,5,4,4,3,5,2,5,2,2,2,3,2.0,원전기술이 사장되지 않도록 정부에서 노력해야 한다,1,3.0,건설 재개시 설계대로 건설되는지 감리를 강화해야 한다,3,1,2,2,4,1,4,3,4,4,2,2,3,2,2,3,3,3,1,1,2,3,3,4,2,1,2,2,4,2,2,2,1,1,1,1,3,2,1,2,2,2,시민참여단의 의견이 국가정책에 직접 반영될 수 있기 때문,0.94
1105007,305,2,,2.0,2,1,1,1,2,2,2,1,1,3,1,3,3,3,3,1,6,3,7,1,6,3,6,1,5,2,6,1,4,1,2,2,2,1,4,3,3,8,3,5,8,5,2,,2.0,2,1,1,2,2,2,2,9,1,2,5,2,5,1,5,6,2,6,2,6,3,6,2,6,2,6,1,2,2,4,3.0,현재 에너지원 만큼 경제적인 에너지 자립도 및 안정성을 확보할 수 있는 방안을 찾아야 한다,1,3.0,친환경적이고 경제적인 에너지원 확보에 많은 노력과 투자가 이루어져야 한다,3,1,2,2,4,1,3,3,6,4,2,2,2,2,2,2,4,4,3,4,4,4,4,4,2,2,4,2,2,4,2,2,2,2,2,2,2,2,6,6,3,3,제공 받은 자료의 정확성 및 주장의 근거를 확인하기에 어려움이 있었다,0.94
1105012,292,1,2.0,,1,1,3,4,5,5,1,1,1,2,2,3,3,1,2,4,1,6,3,6,1,6,2,7,1,6,1,3,3,1,2,5,5,3,4,3,3,6,3,5,4,1,1,4.0,,1,1,4,3,1,3,1,2,6,7,2,4,5,1,7,1,7,1,7,1,7,1,7,1,7,2,4,1,1,2,1.0,원전 해체기술을 더 발전시켜서 그 기술을(=노하우) 적극 수출하여야함. 안전한 폐기물 관리 노하우를 세계를 향해 적극 수출하여야 함,4,1.0,신재생 에너지가 최대한 빨리 세계화 추세에 맞게 법적 제도적 정비가 필요함,3,1,2,2,5,1,4,3,7,2,2,4,4,1,3,1,3,3,1,1,2,2,2,4,2,2,2,2,4,1,2,1,2,1,1,1,1,3,1,1,1,1,"많은 준비를 하신것 같고, 더 많은 숙의를 거칠수 있게 도와주셔서 매우 감사합니다. 둘로 나뉜 의견이 있는 어려운  사안에 대해 큰 광장에서 민주주의의 실천하는것 같아 참으로 지혜로운 토론회인것 같다",0.85
1105017,474,3,,,2,1,1,4,3,4,2,2,2,1,3,5,2,1,3,1,4,4,5,3,4,4,3,3,4,2,4,4,3,4,2,2,2,1,4,3,2,7,3,5,5,1,2,,2.0,2,2,1,3,2,4,2,3,2,4,4,4,4,2,4,4,2,4,2,1,3,4,2,4,1,3,2,2,2,2,3.0,LNG 수급안정부분에 대한 분명한 대안이 있었으면 좋겠다.,1,4.0,원전 운영(안전 부분을) 부분을 공개하는 방법이 있었으면 좋겠다.,3,4,2,1,2,3,4,3,3,4,2,2,2,2,2,2,3,3,1,1,2,3,3,4,2,2,2,3,5,2,1,2,3,2,1,1,1,2,1,2,1,2,전체적으로 만족했지만 재개/중 단쪽 자료가(동일 사안) 수치가 동일한 조건에서 발표했으면 좋겠다.,0.94
1105019,132,3,,,1,1,1,3,4,4,2,2,1,1,3,1,1,1,1,1,2,6,4,5,4,6,3,4,2,3,3,3,3,1,2,2,4,3,4,3,3,8,2,5,7,3,2,,2.0,1,1,1,2,3,3,3,2,4,6,4,5,5,4,4,1,7,5,3,2,4,4,3,3,5,3,3,2,1,1,3.0,,4,1.0,,3,1,2,2,4,3,4,3,6,6,2,3,3,3,4,3,2,2,2,2,2,2,3,2,2,1,2,2,4,1,2,2,2,2,3,1,1,1,1,1,1,1,,0.85
1105023,309,1,4.0,,1,2,2,3,3,4,1,2,2,1,4,3,4,1,2,1,4,4,1,6,2,5,1,4,1,3,2,4,2,1,2,2,2,3,4,2,3,5,2,4,5,3,1,4.0,,1,2,2,3,1,4,1,3,4,6,4,3,3,2,4,3,4,2,5,3,6,3,5,1,4,2,4,1,2,4,3.0,"부지 주변의 인구에 대한 적절한 조치, 배상 투명한 건설비용의 분배, 투자",4,2.0,한수원및 원자력발전소 담당자의 교체(부패방지) 탈원전 정책을 강화하고 더 이상의 원자력발전소 증가 방지(계획및  허가불가),3,1,2,2,4,3,4,3,5,1,6,2,2,3,1,2,2,2,1,1,2,3,2,4,2,1,3,5,4,2,3,3,2,3,1,2,1,1,3,1,2,2,"발표과정, 질의 문답등 전반적으로 매우 공정하게 진행이 되었다. 사회자분들의 진행도 매끄러웠으며, 분담토론에서  상호존중의 태도도 매우 좋았습니다. 다만, 찬성, 반대 양대표단의 주장과 자료가  차이가 많아서 다음부터는 양측의 자료와 주장을 일정부분 확인하고 토론에 임했으면 합니다",0.85
1105025,88,3,,,1,1,4,5,5,5,2,3,3,2,4,3,1,1,4,3,3,5,4,3,2,5,3,2,4,3,3,4,3,4,4,5,4,1,3,5,3,5,3,5,5,5,1,1.0,,9,1,2,3,3,4,1,3,3,3,3,3,4,3,3,2,2,4,5,2,6,3,3,4,2,1,2,1,2,1,4.0,대체에너지 혹은 신재생에너지의 다양성을 확보하여 전력수급에 이상이 없도록 해야하며 미래비전에 대한 지속적인 홍보와 설득에도 노력,1,3.0,원전과 함께  신재생에너지도 동반 성장할수 있도록 지원을 아끼지 말아야 하며 주변주민들에게 이해와 보상등 제반조치를 속도감있게 실시해야함,3,4,2,2,4,1,3,3,5,4,6,2,4,3,2,2,2,2,2,2,2,3,3,4,1,1,5,3,4,2,1,2,2,2,2,1,2,2,1,2,1,2,새로운 사실들  전문가들의 의견충돌 각기 다른 생각들등 전반적인 경험들이 즐거웠고 재미있었다 다만 미리  짜여진 시간표대로 움직인탓에 토론을 한것인지 강의를 들은것인지 헷갈리기도 했다 자유로운 토론과 의견교환은 무시된 기분이 들었다,1.15
1105027,45,2,,2.0,1,1,1,1,1,1,1,2,3,3,2,3,3,3,4,3,4,3,5,2,3,2,5,4,4,2,2,2,2,2,2,3,5,5,3,3,2,4,3,2,6,5,2,,2.0,1,2,2,2,2,2,2,4,2,4,4,4,4,2,2,4,2,6,2,4,2,4,2,5,2,3,2,2,2,1,3.0,,1,4.0,공사 재개에 따른 원자재의 공급 투명성과 비리 없는 공사 재개,3,4,4,3,4,1,3,2,4,3,3,3,3,2,2,2,2,2,2,2,2,4,4,3,2,1,2,4,3,2,2,2,2,2,2,2,2,3,2,2,2,2,대체적으로 만족한 편이었고 좀 더 많은 준비기간과 국민들에게 홍보를 통한 좀더 많은 광고와 관심을 가질 수 있도록 하는 점이 약간은 미흡하다 느꼈다.,0.94
1105034,487,1,2.0,,1,1,2,2,2,3,2,3,2,2,3,4,2,1,3,2,2,3,3,5,2,3,4,5,2,2,2,2,3,4,2,1,2,3,3,3,2,4,3,4,4,5,1,4.0,,1,1,2,2,2,2,2,5,6,7,3,5,4,5,5,3,4,3,5,2,4,3,5,2,3,2,3,1,2,2,1.0,원전 수출을 위해 정부가 나서  직접 지원해야 하며 관련 종사자에 대한 또한 관련 부품등 기업들에 대해서 대책 마련이 필요하다,4,2.0,안전기준을 강화해서 국민들에  대한 우려와 불신을 해소시킬수 있는 방안을 마련해야 한다,3,1,2,4,2,3,3,3,5,3,3,1,2,3,3,3,3,3,1,1,2,3,4,4,4,2,2,2,4,2,2,2,2,2,2,2,1,2,2,2,1,2,"서로에 의견이나 생각이 다른 사람들과 숙의과정을 거쳐서 찬,반이 엇갈리는 이해 당사자들에 입장과 얘기를 조금이나마 결정하는데 도움이 되었다. 국가 중요정책 사안을 이해 당사자가 아닌 일반 시민들이 객관적인 관점으로 민주적으로 의견을 반영할수 있는 기회를 긍정적으로 평가한다",0.85
1105036,409,2,,2.0,1,1,1,6,7,4,1,5,1,1,2,5,1,1,5,1,2,7,7,3,3,7,4,4,1,7,4,2,4,2,2,2,4,1,4,3,3,3,2,5,4,5,1,1.0,,1,1,2,4,7,4,3,3,2,7,4,7,7,3,3,1,4,4,5,2,7,3,5,2,7,3,3,1,2,1,3.0,"안정적 전력수급을 위한 사회,산업구조 개편과 지원 신재생에너지 발전을 위한 국가적 노력(제도 개편)",2,4.0,건설과 운영에 있어서 투명하게 정보를 일반 시민에게 공개하는 시스템 구축(정보의 소수(전문가)독점 반대),3,1,2,2,4,3,4,3,5,5,2,1,2,1,3,2,4,4,5,2,3,7,7,4,2,2,2,2,6,3,1,2,2,2,2,1,2,5,3,3,1,2,"토론에 익숙치 않은 비전문가 500인을 이끌고 비교적 안정적으로 토론과정 진행, 경청의 중요성 제고. 향후 더 발전적 공론화 과정의 밑거름 역할 가능할듯",1.15
1105037,272,2,,5.0,2,2,2,2,2,3,3,2,1,3,2,4,1,1,2,2,6,2,4,5,4,3,4,3,4,3,6,2,3,5,2,5,4,5,4,3,3,7,3,2,5,5,2,,4.0,2,2,1,1,1,2,2,2,2,3,4,3,3,2,5,6,2,5,2,7,2,5,3,5,3,7,1,2,3,2,1.0,신재생에너지 비중 확대,4,2.0,기존 원전의 철두철미하게 관리가 잘 되도록,3,1,2,5,4,1,4,3,5,5,3,3,4,3,3,3,3,4,3,2,4,2,3,3,2,2,3,4,3,3,3,3,3,2,2,2,3,3,3,4,3,2,공정한 공론과정이 되었으면 합니다,0.94
1105062,454,3,,,1,1,2,4,4,3,2,2,2,1,3,2,1,1,1,1,3,7,2,6,4,4,3,4,4,5,4,4,3,4,2,2,4,1,4,3,3,3,3,3,1,5,3,,,1,1,1,2,3,3,2,4,4,4,4,5,4,4,4,4,5,3,5,4,5,2,5,4,2,3,3,2,2,1,3.0,정책의 홍보,2,4.0,정책의 홍보,3,4,2,2,4,3,4,3,7,2,2,3,2,3,4,3,4,4,2,1,2,4,4,4,6,6,4,4,7,3,3,2,2,2,2,1,1,1,1,3,1,1,민주주의에 부합하고 합의과정으로 불만을 줄일 수 있고 합의에 도달할 수 있다고 믿기 때문,0.85
